nombre;url;nombre_conductor;origen;fecha_salida;destino;fecha_llegada;duracion;precio;distancia_origen;distancia_destino;auto_aceptacion;dos_asientos_detras;conductor_con_foto
/trip/carpooling/1493101422-madrid-estacion-autobuses-benidorm-benidorm;https://www.blablacar.es/trip/carpooling/1493101422-madrid-estacion-autobuses-benidorm-benidorm;Adrián;Madrid;2019-04-17 08:00:00;Estación autobuses Benidorm, Benidorm;2019-04-17 12:50:00;4,83;35,5;Un poco lejos;;False;True;True
/trip/carpooling/1494048508-madrid-playa-de-gandia;https://www.blablacar.es/trip/carpooling/1494048508-madrid-playa-de-gandia;Jorge;Madrid;2019-04-17 08:00:00;Playa de Gandía;2019-04-17 12:10:00;4,17;25,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1494221702-majadahonda-leon;https://www.blablacar.es/trip/carpooling/1494221702-majadahonda-leon;Mire;Majadahonda;2019-04-17 08:00:00;León;2019-04-17 11:20:00;3,33;18,0;Un poco lejos;;False;True;True
/trip/carpooling/1494631370-madrid-lagos;https://www.blablacar.es/trip/carpooling/1494631370-madrid-lagos;German;Madrid;2019-04-17 08:00:00;Lagos;2019-04-17 16:00:00;8,0;52,5;Un poco lejos;;True;True;True
/trip/carpooling/1494787316-alcobendas-gijon;https://www.blablacar.es/trip/carpooling/1494787316-alcobendas-gijon;Yvonne;Alcobendas;2019-04-17 08:00:00;Gijón;2019-04-17 13:00:00;5,0;25,0;Un poco lejos;;True;True;True
/trip/carpooling/1495337054-madrid-sevilla;https://www.blablacar.es/trip/carpooling/1495337054-madrid-sevilla;Javier;Madrid;2019-04-17 08:00:00;Sevilla;2019-04-17 13:30:00;5,5;29,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1495676071-madrid-cartagena;https://www.blablacar.es/trip/carpooling/1495676071-madrid-cartagena;Juan Luis;Madrid;2019-04-17 08:00:00;Cartagena;2019-04-17 12:50:00;4,83;21,5;Un poco lejos;;False;True;True
/trip/carpooling/1495831947-madrid-granada;https://www.blablacar.es/trip/carpooling/1495831947-madrid-granada;Monica;Madrid;2019-04-17 08:00:00;Granada;2019-04-17 12:20:00;4,33;24,0;Muy cerca de ti;;True;False;False
/trip/carpooling/1495893554-madrid-san-esteban-del-valle;https://www.blablacar.es/trip/carpooling/1495893554-madrid-san-esteban-del-valle;Miguel;Madrid;2019-04-17 08:00:00;San Esteban del Valle;2019-04-17 10:50:00;2,83;13,0;Un poco lejos;;False;False;True
/trip/carpooling/1495896284-madrid-mugia;https://www.blablacar.es/trip/carpooling/1495896284-madrid-mugia;Pablo;Madrid;2019-04-17 08:00:00;Mugía;2019-04-17 15:30:00;7,5;48,0;Un poco lejos;;False;True;True
/trip/carpooling/1495899924-madrid-benidorm;https://www.blablacar.es/trip/carpooling/1495899924-madrid-benidorm;Sergio;Madrid;2019-04-17 08:00:00;Benidorm;2019-04-17 12:50:00;4,83;15,5;Muy cerca de ti;;False;False;True
/trip/carpooling/1496051845-madrid-lorca;https://www.blablacar.es/trip/carpooling/1496051845-madrid-lorca;Diego;Madrid;2019-04-17 08:00:00;Lorca;2019-04-17 12:40:00;4,67;27,5;Un poco lejos;;False;True;True
/trip/carpooling/1496109210-alcorcon-vilaseca;https://www.blablacar.es/trip/carpooling/1496109210-alcorcon-vilaseca;Roman;Alcorcón;2019-04-17 08:00:00;Vilaseca;2019-04-17 14:40:00;6,67;38,5;Un poco lejos;;False;False;True
/trip/carpooling/1496127123-majadahonda-algeciras;https://www.blablacar.es/trip/carpooling/1496127123-majadahonda-algeciras;Mar;Majadahonda;2019-04-17 08:00:00;Algeciras;2019-04-17 15:40:00;7,67;49,0;Un poco lejos;;False;True;True
/trip/carpooling/1496625768-madrid-torrelavega;https://www.blablacar.es/trip/carpooling/1496625768-madrid-torrelavega;Ignacio;Madrid;2019-04-17 08:00:00;Torrelavega;2019-04-17 12:50:00;4,83;27,5;Un poco lejos;;True;True;True
/trip/carpooling/1495054842-madrid-san-sebastian;https://www.blablacar.es/trip/carpooling/1495054842-madrid-san-sebastian;Juan;Madrid;2019-04-17 08:00:29;San Sebastián;2019-04-17 13:00:29;5,0;24,0;Un poco lejos;;True;True;True
/trip/carpooling/1495341198-madrid-pontevedra;https://www.blablacar.es/trip/carpooling/1495341198-madrid-pontevedra;Iván;Madrid;2019-04-17 08:10:00;Pontevedra;2019-04-17 14:40:00;6,5;37,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1495398997-madrid-torre-del-mar;https://www.blablacar.es/trip/carpooling/1495398997-madrid-torre-del-mar;Ruben;Madrid;2019-04-17 08:15:00;Torre del Mar;2019-04-17 14:05:00;5,83;28,5;Un poco lejos;;True;False;True
/trip/carpooling/1495146381-madrid-pamplona;https://www.blablacar.es/trip/carpooling/1495146381-madrid-pamplona;Andres;Madrid;2019-04-17 08:20:00;Pamplona;2019-04-17 13:00:00;4,67;28,5;Un poco lejos;;False;True;True
/trip/carpooling/1464670495-madrid-cullera;https://www.blablacar.es/trip/carpooling/1464670495-madrid-cullera;Irene;Madrid;2019-04-17 08:30:00;Cullera;2019-04-17 12:50:00;4,33;20,5;Un poco lejos;;False;True;True
/trip/carpooling/1472305801-madrid-la-zenia-boulevard-parking-orihuela;https://www.blablacar.es/trip/carpooling/1472305801-madrid-la-zenia-boulevard-parking-orihuela;Alfonso;Madrid;2019-04-17 08:30:00;La zenia boulevard parking, Orihuela;2019-04-17 13:30:00;5,0;30,5;Un poco lejos;;True;True;True
/trip/carpooling/1490464011-madrid-la-zenia;https://www.blablacar.es/trip/carpooling/1490464011-madrid-la-zenia;Elisa;Madrid;2019-04-17 08:30:00;La Zenia;2019-04-17 13:30:00;5,0;25,0;Un poco lejos;;False;True;True
/trip/carpooling/1492235375-madrid-tebar;https://www.blablacar.es/trip/carpooling/1492235375-madrid-tebar;Margarita;Madrid;2019-04-17 08:30:00;Tébar;2019-04-17 10:30:00;2,0;13,0;Un poco lejos;;True;True;True
/trip/carpooling/1492737534-madrid-sober;https://www.blablacar.es/trip/carpooling/1492737534-madrid-sober;David Jose;Madrid;2019-04-17 08:30:00;Sober;2019-04-17 15:00:00;6,5;42,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1493586298-madrid-llanes;https://www.blablacar.es/trip/carpooling/1493586298-madrid-llanes;Alejandro;Madrid;2019-04-17 08:30:00;Llanes;2019-04-17 13:50:00;5,33;26,0;Muy cerca de ti;;False;True;True
/trip/carpooling/1493632176-madrid-valladolid;https://www.blablacar.es/trip/carpooling/1493632176-madrid-valladolid;David;Madrid;2019-04-17 08:30:00;Valladolid;2019-04-17 11:00:00;2,5;9,5;Un poco lejos;;False;True;True
/trip/carpooling/1494723231-madrid-lerida;https://www.blablacar.es/trip/carpooling/1494723231-madrid-lerida;David;Madrid;2019-04-17 08:30:00;Lérida;2019-04-17 13:20:00;4,83;24,0;Muy cerca de ti;;True;True;True
/trip/carpooling/1494740052-madrid-los-canos-de-meca;https://www.blablacar.es/trip/carpooling/1494740052-madrid-los-canos-de-meca;Julia;Madrid;2019-04-17 08:30:00;Los Caños de Meca;2019-04-17 15:40:00;7,17;35,5;Muy cerca de ti;;False;True;True
/trip/carpooling/1494995447-madrid-sevilla-1;https://www.blablacar.es/trip/carpooling/1494995447-madrid-sevilla-1;Laura;Madrid;2019-04-17 08:30:00;Sevilla;2019-04-17 13:50:00;5,33;26,0;Un poco lejos;;True;True;True
